80,toyota,279,3777036.0
80,volkswagen,46,652211.0
80,volvo,25,442038.0
81,chevrolet,21,774178.0
81,ford,35,1395002.0
81,gmc,12,611539.0
81,jeep,10,270841.0
81,nissan,11,185446.0
81,ram,27,1032917.0
81,toyota,16,497825.0
82,bmw,18,148452.0
82,buick,16,224920.0
82,chevrolet,63,1183098.0
82,ford,80,1502259.0
82,gmc,21,608213.0
82,honda,12,119585.0
82,kia,12,105668.0
82,mercedes-benz,23,179677.0
82,nissan,13,72688.0
82,ram,33,1065106.0
82,toyota,28,446573.0
84,acura,13,313270.0
84,bmw,21,325224.0
84,buick,17,450660.0
84,chevrolet,37,649895.0
84,ford,64,1084521.0
84,honda,14,115560.0
84,hyundai,11,109113.0
84,jeep,22,324811.0
84,lexus,11,268458.0
84,mercedes-benz,18,368103.0
84,nissan,13,144674.0
84,toyota,32,539155.0
86,acura,47,899512.0
86,audi,28,545644.0
86,bmw,65,1067770.0
86,buick,29,437202.0
86,cadillac,39,792976.0
86,chevrolet,241,3445993.0
86,chrysler,35,717149.0
86,dodge,86,1047849.0
86,ford,292,4482765.0
86,gmc,72,1733687.0
86,honda,80,903847.0
86,hyundai,80,679324.0
86,infiniti,20,322590.0
86,jaguar,16,411770.0
86,jeep,83,1087260.0
86,kia,61,595168.0
86,lexus,26,450309.0
86,lincoln,17,242224.0
86,mazda,22,254537.0
86,mercedes-benz,32,503617.0
86,mini,12,136045.0
86,mitsubishi,28,346121.0
86,nissan,127,1141338.0
86,pontiac,12,70235.0
86,ram,70,1677885.0
86,rover,10,303345.0
86,subaru,12,149740.0
86,toyota,95,1720428.0
86,volkswagen,37,432243.0
86,volvo,19,434509.0
87,chevrolet,70,1531480.0
87,dodge,15,245950.0
87,ford,140,4153364.0
87,jeep,27,770710.0
87,nissan,13,160370.0
87,ram,52,1652363.0
87,toyota,22,336668.0
88,bmw,22,216728.0
88,chevrolet,63,1715971.0
88,ford,44,990344.0
88,gmc,24,881540.0
88,jeep,12,146300.0
88,mercedes-benz,24,99637.0
88,ram,10,127600.0
88,toyota,17,511088.0
89,acura,11,336305.0
89,bmw,20,425455.0
89,chevrolet,63,1191116.0
89,dodge,18,413915.0
89,ford,117,2142575.0
89,gmc,21,358967.0
89,honda,61,889701.0
89,hyundai,17,194445.0
89,jeep,37,788071.0
89,kia,24,305368.0
89,mercedes-benz,16,330604.0
89,nissan,48,640215.0
89,ram,31,683443.0
89,subaru,15,209014.0
89,toyota,58,944032.0
89,volkswagen,11,128360.0
9,acura,52,934765.0
9,audi,68,1369215.0
9,bmw,67,1320977.0
9,buick,27,378198.0
9,cadillac,36,711102.0
9,chevrolet,264,4770912.0
9,chrysler,28,205520.0
9,dodge,61,630785.0
9,ford,367,5937020.0
9,gmc,85,2064323.0
9,honda,176,1542832.0
9,hyundai,47,487788.0
9,infiniti,24,334974.0
9,jaguar,12,223820.0
9,jeep,123,1801205.0
9,kia,41,517744.0
9,lexus,50,1037671.0
9,lincoln,17,269718.0
9,mazda,23,251095.0
9,mercedes-benz,36,789532.0
9,mercury,39,70990.0
9,mini,20,246454.0
9,mitsubishi,33,529085.0
9,nissan,84,961693.0
9,pontiac,12,170195.0
9,ram,64,1824085.0
9,rover,13,324710.0
9,subaru,139,1227473.0
9,toyota,165,2111123.0
9,volkswagen,54,608714.0
9,volvo,44,495151.0
90,audi,21,461572.0
90,bmw,21,517258.0
90,buick,11,138794.0
90,cadillac,11,395682.0
90,chevrolet,177,3928342.0
90,chrysler,12,184362.0
90,dodge,62,1388637.0
90,ford,205,4912366.0
90,gmc,70,1541056.0
90,honda,46,841117.0
90,hyundai,26,411307.0
90,infiniti,15,453298.0
90,jeep,33,681999.0
90,kia,29,492876.0
90,lexus,23,328583.0
90,mazda,38,460157.0
90,mercedes-benz,23,661835.0
90,nissan,57,867484.0
90,ram,74,2206860.0
90,toyota,127,2997046.0
90,volkswagen,15,242429.0
91,acura,42,685386.0
91,audi,51,829489.0
91,bmw,107,1326809.0
91,buick,19,212200.0
91,cadillac,64,641425.0
91,chevrolet,357,4038819.0
91,chrysler,37,322681.0
91,dodge,87,721404.0
91,ford,485,5800310.0
91,gmc,93,1354887.0
91,honda,247,1706660.0
91,hyundai,79,511435.0
91,infiniti,16,321510.0
91,jeep,137,1230004.0
91,kia,56,449158.0
91,lexus,55,877111.0
91,lincoln,33,329362.0
91,mazda,30,200510.0
91,mercedes-benz,83,1076070.0
91,mercury,25,116995.0
91,mini,10,122168.0
91,mitsubishi,20,286860.0
91,nissan,143,1143117.0
91,pontiac,37,250671.0
91,ram,106,1366491.0
91,rover,14,162290.0
91,subaru,39,404991.0
91,toyota,287,2519619.0
91,volkswagen,84,720639.0
91,volvo,14,181030.0
92,bmw,22,228700.0
92,chevrolet,30,612658.0
92,ford,42,834635.0
92,mercedes-benz,19,176740.0
92,ram,19,430539.0
92,toyota,23,428756.0
93,acura,28,548586.0
93,audi,47,1232897.0
93,bmw,88,1803046.0
93,buick,24,496567.0
93,cadillac,33,791850.0
93,chevrolet,314,5485348.0
93,chrysler,30,277519.0
93,dodge,68,995802.0
93,fiat,19,218796.0
93,ford,515,11872006.0
93,gmc,80,1915817.0
93,honda,134,1646554.0
93,hyundai,66,837792.0
93,infiniti,38,817013.0
93,jaguar,12,433670.0
93,jeep,117,2388867.0
93,kia,51,777986.0
93,lexus,54,1123272.0
93,lincoln,20,381953.0
93,mazda,44,503945.0
93,mercedes-benz,70,1748195.0
93,mini,22,410568.0
93,mitsubishi,20,292463.0
93,nissan,143,1821139.0
93,pontiac,16,185700.0
93,porsche,34,1024295.0
93,ram,174,5414084.0
93,rover,18,594414.0
93,subaru,115,2830129.0
93,toyota,293,4841276.0
93,volkswagen,99,1726496.0
93,volvo,20,347944.0
94,acura,11,322890.0
94,bmw,23,565510.0
94,buick,15,303444.0
94,cadillac,11,271412.0
94,chevrolet,143,4218645.0
94,dodge,14,315420.0
94,ford,85,2127927.0
94,gmc,44,1259705.0
94,honda,15,276267.0
94,hyundai,18,338375.0
94,jeep,21,640785.0
94,kia,16,285144.0
94,nissan,26,561502.0
94,ram,31,825303.0
94,toyota,30,814606.0
95,chevrolet,36,4514822.0
95,ford,85,2772770.0
95,gmc,11,278826.0
95,ram,34,1166494.0
95,toyota,12,164898.0
96,bmw,11,357650.0
96,chevrolet,37,906198.0
96,ford,39,920160.0
96,gmc,32,1098495.0
96,infiniti,11,342890.0
96,nissan,10,213325.0
96,ram,18,609145.0
96,toyota,18,469340.0
97,bmw,11,350400.0
97,chevrolet,50,4711592.0
97,ford,44,1150211.0
97,gmc,14,502996.0
97,jeep,15,392898.0
97,lexus,12,362278.0
97,mercedes-benz,14,551858.0
97,ram,23,671626.0
97,toyota,31,668860.0
98,ford,13,422935.0
99,acura,22,387402.0
99,audi,42,910434.0
99,bmw,61,1053979.0
99,buick,22,301194.0
99,cadillac,56,1232967.0
99,chevrolet,346,7005882.0
99,chrysler,35,352524.0
99,dodge,80,1109735.0
99,ford,663,18788951.0
99,gmc,96,2670459.0
99,honda,104,1187359.0
99,hyundai,53,423757.0
99,infiniti,26,501221.0
99,jeep,87,1815234.0
99,kia,40,465829.0
99,lexus,40,847227.0
99,lincoln,28,575758.0
99,mazda,37,405639.0
99,mercedes-benz,74,1415729.0
99,mini,18,262389.0
99,mitsubishi,69,1009884.0
99,nissan,130,1816862.0
99,pontiac,11,99822.0
99,ram,212,7653581.0
99,rover,11,423927.0
99,subaru,33,491010.0
99,toyota,205,3425261.0
99,volkswagen,64,834476.0
99,volvo,19,149975.0
48,mini,31,490867.0
48,mitsubishi,26,446752.0
48,nissan,177,2244578.0
48,porsche,17,1162732.0
48,ram,36,800025.0
48,rover,28,762264.0
48,subaru,73,938835.0
48,toyota,241,2832103.0
48,volkswagen,91,1346934.0
48,volvo,32,391657.0
49,dodge,11,215854.0
49,ford,17,478249.0
49,toyota,17,592300.0
5,chevrolet,10,108785.0
5,ford,21,301210.0
5,jeep,19,195480.0
5,ram,15,190195.0
5,subaru,12,75701.0
5,toyota,17,277999.0
50,chevrolet,19,375377.0
50,ford,27,368704.0
50,gmc,14,581933.0
50,ram,12,240835.0
51,acura,22,543598.0
51,audi,39,1223257.0
51,bmw,132,4165161.0
51,buick,35,471122.0
51,cadillac,42,906179.0
51,chevrolet,314,5310641.0
51,chrysler,35,376226.0
51,dodge,59,1235421.0
51,ford,288,5391846.0
51,gmc,77,1766242.0
51,honda,71,973352.0
51,hyundai,72,924267.0
51,infiniti,21,503624.0
51,jaguar,11,228569.0
51,jeep,66,1194467.0
51,kia,33,371695.0
51,lexus,39,850032.0
51,lincoln,26,462253.0
51,mazda,33,612478.0
51,mercedes-benz,31,723525.0
51,mini,22,504632.0
51,mitsubishi,25,387202.0
51,nissan,67,739096.0
51,pontiac,30,168669.0
51,ram,50,1551045.0
51,rover,10,524420.0
51,saturn,13,97063.0
51,subaru,57,746305.0
51,toyota,111,1717822.0
51,volkswagen,46,682289.0
51,volvo,12,244750.0
52,audi,11,254625.0
52,bmw,40,566899.0
52,buick,13,207055.0
52,chevrolet,169,4032543.0
52,dodge,35,457072.0
52,ford,162,3527424.0
52,gmc,67,1963055.0
52,honda,37,405660.0
52,hyundai,21,208647.0
52,infiniti,12,259724.0
52,jeep,46,756519.0
52,kia,18,203677.0
52,lexus,21,365376.0
52,lincoln,16,420863.0
52,mazda,29,311589.0
52,mercedes-benz,41,504806.0
52,nissan,41,464484.0
52,ram,41,1056009.0
52,toyota,75,1493258.0
52,volkswagen,18,198995.0
53,acura,48,683227.0
53,audi,53,1031810.0
53,bmw,115,114990821.0
53,buick,45,466695.0
53,cadillac,28,649006.0
53,chevrolet,338,6586702.0
53,chrysler,43,355326.0
53,dodge,64,795218.0
53,ford,447,7544841.0
53,gmc,105,2429467.0
53,honda,211,1953995.0
53,hyundai,72,615308.0
53,infiniti,26,421247.0
53,jaguar,10,233140.0
53,jeep,91,1212955.0
53,kia,49,325952.0
53,lexus,75,1293835.0
53,lincoln,27,347503.0
53,mazda,47,503699.0
53,mercedes-benz,100,1473778.0
53,mini,20,269898.0
53,mitsubishi,22,231011.0
53,nissan,134,1403247.0
53,porsche,10,172300.0
53,ram,101,2396708.0
53,subaru,56,626211.0
53,toyota,255,3162545.0
53,volkswagen,75,1074824.0
53,volvo,21,237837.0
54,chevrolet,54,886589.0
54,ford,73,1517559.0
54,gmc,16,397538.0
54,honda,15,105055.0
54,hyundai,18,70690.0
54,jeep,23,331835.0
54,nissan,12,164865.0
54,ram,17,526575.0
54,subaru,11,64129.0
54,toyota,25,395605.0
55,acura,20,365233.0
55,audi,25,569717.0
55,bmw,47,955284.0
55,buick,11,235215.0
55,cadillac,17,351654.0
55,chevrolet,74,1278134.0
55,chrysler,11,124004.0
55,dodge,17,336488.0
55,ford,87,1580312.0
55,gmc,27,503314.0
55,honda,67,645597.0
55,hyundai,30,248498.0
55,infiniti,17,336979.0
55,jeep,50,778728.0
55,lexus,21,451587.0
55,lincoln,11,258640.0
55,mazda,16,198231.0
55,mercedes-benz,33,864729.0
55,nissan,35,560383.0
55,ram,22,689403.0
55,subaru,25,445725.0
55,toyota,53,762998.0
55,volkswagen,24,340838.0
56,bmw,16,510240.0
56,buick,14,409068.0
56,chevrolet,48,703629.0
56,ford,31,560287.0
56,honda,13,198021.0
56,jeep,26,495880.0
56,nissan,15,58489.0
56,ram,14,288434.0
56,toyota,10,282370.0
57,acura,12,350290.0
57,chevrolet,47,952348.0
57,dodge,15,513282.0
57,ford,67,1403623.0
57,gmc,12,246841.0
57,honda,23,328912.0
57,infiniti,10,189739.0
57,jeep,12,219790.0
57,kia,10,144039.0
57,mercedes-benz,14,577930.0
57,nissan,10,73493.0
57,ram,11,195720.0
57,toyota,28,471316.0
58,chevrolet,44,697383.0
58,ford,63,1651224.0
58,jeep,11,48848.0
58,nissan,10,58971.0
58,subaru,35,703283.0
59,acura,15,347927.0
59,audi,19,396367.0
59,bmw,51,760315.0
59,buick,12,195970.0
59,cadillac,10,324913.0
59,chevrolet,115,1821547.0
59,chrysler,11,79755.0
59,dodge,23,264399.0
59,ford,169,2385942.0
59,gmc,38,1033019.0
59,honda,66,524781.0
59,hyundai,24,102213.0
59,infiniti,14,336661.0
59,jeep,46,773080.0
59,kia,27,185032.0
59,lexus,29,440018.0
59,lincoln,19,305124.0
59,mazda,19,234339.0
59,mercedes-benz,51,594591.0
59,nissan,34,358785.0
59,ram,39,919427.0
59,toyota,87,1107265.0
59,volkswagen,24,259397.0
6,chevrolet,19,277750.0
6,ford,32,275661.0
6,jeep,17,258667.0
6,toyota,18,275585.0
60,chevrolet,18,389582.0
60,ford,29,527771.0
61,chevrolet,30,727820.0
61,ford,10,153533.0
62,acura,50,631099.0
62,audi,95,1620283.0
62,bmw,147,2622555.0
62,buick,18,129360.0
62,cadillac,53,763126.0
62,chevrolet,193,2592794.0
62,chrysler,42,375825.0
62,dodge,79,963260.0
62,fiat,10,137024.0
62,ford,391,5838288.0
62,gmc,62,909640.0
62,honda,230,2033023.0
62,hyundai,95,1012771.0
62,infiniti,46,610340.0
62,jaguar,15,371996.0
62,jeep,149,2093088.0
62,kia,36,365170.0
62,lexus,36,547892.0
62,lincoln,22,277426.0
62,mazda,53,500166.0
62,mercedes-benz,140,3060109.0
62,mini,24,245519.0
62,mitsubishi,31,345073.0
62,nissan,169,1852025.0
62,pontiac,10,120339.0
62,porsche,11,344865.0
62,ram,73,1647581.0
62,rover,38,969933.0
62,subaru,78,922220.0
62,toyota,209,2542723.0
62,volkswagen,86,960276.0
62,volvo,36,508718.0
63,acura,47,517241.0
63,audi,75,1764451.0
63,bmw,133,2271726.0
63,buick,21,175378.0
63,cadillac,36,704396.0
63,chevrolet,257,4332800.0
63,chrysler,34,248522.0
63,dodge,70,1007120.0
63,ford,349,6655589.0
63,gmc,71,1543379.0
63,honda,223,2187676.0
63,hyundai,96,913708.0
63,infiniti,53,980697.0
63,jaguar,10,216553.0
63,jeep,125,1845074.0
63,kia,63,745847.0
63,lexus,53,1112219.0
63,lincoln,33,860690.0
63,mazda,52,537126.0
63,mercedes-benz,153,3355054.0
63,mercury,11,37588.0
63,mini,17,223624.0
63,mitsubishi,30,484649.0
63,nissan,202,2775059.0
63,pontiac,10,131994.0
63,porsche,10,253550.0
63,ram,62,1703454.0
63,rover,41,1099792.0
63,subaru,80,1098239.0
63,tesla,11,439030.0
63,toyota,215,2812531.0
63,volkswagen,85,1009882.0
63,volvo,29,764970.0
64,chevrolet,23,439412.0
64,ford,13,144615.0
65,acura,22,429640.0
65,audi,57,1789961.0
65,bmw,187,4128235.0
65,buick,42,599979.0
65,cadillac,50,1072723.0
65,chevrolet,274,5596252.0
65,chrysler,47,512709.0
65,dodge,106,1802812.0
65,fiat,13,185839.0
65,ford,339,7285716.0
65,gmc,86,2586345.0
65,honda,120,1811246.0
65,hyundai,119,1458545.0
65,infiniti,42,867727.0
65,jaguar,12,311728.0
65,jeep,72,1445456.0
65,kia,67,935478.0
65,lexus,70,1515805.0
65,lincoln,24,391037.0
65,mazda,37,574935.0
65,mercedes-benz,167,4220815.0
65,mercury,11,122908.0
65,mini,33,508756.0
65,mitsubishi,25,308419.0
65,nissan,170,2595989.0
65,pontiac,20,216205.0
65,porsche,21,529304.0
65,ram,78,2374893.0
65,rover,19,903300.0
65,saturn,12,58214.0
65,subaru,26,583952.0
65,toyota,243,4497490.0
65,volkswagen,109,1502401.0
65,volvo,18,420458.0
66,chevrolet,14,264280.0
67,acura,34,632715.0
67,audi,38,1301432.0
67,bmw,58,1214993.0
67,buick,13,269928.0
67,cadillac,32,481675.0
67,chevrolet,177,3563751.0
67,chrysler,24,308313.0
67,dodge,46,1051520.0
67,ford,184,3670472.0
67,gmc,55,1249972.0
67,honda,142,1079979.0
67,hyundai,57,482167.0
67,infiniti,18,443375.0
67,jaguar,12,311910.0
67,jeep,77,1426352.0
67,kia,41,419118.0
67,lexus,17,255820.0
67,lincoln,21,537434.0
67,mazda,22,244439.0
67,mercedes-benz,46,738974.0
67,mitsubishi,17,134478.0
67,nissan,97,1085270.0
67,ram,31,640478.0
67,subaru,96,794129.0
67,tesla,11,509932.0
67,toyota,113,1365502.0
67,volkswagen,53,606604.0
67,volvo,15,188894.0
68,chevrolet,43,700352.0
68,ford,71,1855897.0
68,jeep,15,344279.0
69,bmw,15,455850.0
69,chevrolet,23,609829.0
69,ford,16,424370.0
7,acura,15,300989.0
7,audi,49,1172773.0
7,bmw,55,792689.0
7,buick,21,309794.0
7,cadillac,26,402148.0
7,chevrolet,156,2128199.0
7,chrysler,15,176005.0
7,dodge,71,608420.0
7,fiat,14,197305.0
7,ford,177,2146305.0
7,gmc,42,662564.0
7,honda,136,1300992.0
7,hyundai,53,631464.0
7,infiniti,21,449850.0
7,jeep,59,725462.0
7,kia,36,285497.0
7,lexus,38,686230.0
7,lincoln,13,185520.0
7,mazda,18,234580.0
7,mercedes-benz,59,1053378.0
7,mini,13,228820.0
7,mitsubishi,16,230579.0
7,nissan,78,778595.0
7,ram,24,553884.0
7,rover,14,258695.0
7,subaru,97,824684.0
7,toyota,116,1356207.0
7,volkswagen,60,783750.0
7,volvo,25,386201.0
70,acura,24,640315.0
70,audi,15,311228.0
70,bmw,28,595390.0
70,cadillac,17,395894.0
70,chevrolet,81,1816061.0
70,chrysler,15,343420.0
70,dodge,30,720030.0
70,ford,96,1985633.0
70,gmc,20,602755.0
70,honda,25,437688.0
70,hyundai,12,180273.0
70,jaguar,11,263230.0
70,jeep,30,861623.0
70,kia,16,173722.0
70,lexus,21,762626.0
70,mercedes-benz,20,583903.0
70,mitsubishi,11,219060.0
70,nissan,23,456786.0
70,ram,37,937516.0
70,subaru,28,313865.0
70,toyota,98,2448500.0
70,volkswagen,17,310931.0
71,acura,39,675940.0
71,audi,56,1432475.0
71,bmw,74,1667632.0
71,buick,44,514795.0
71,cadillac,43,1016451.0
71,chevrolet,385,7190118.0
71,chrysler,49,735079.0
71,dodge,106,1606799.0
71,fiat,15,170274.0
71,ford,413,7847201.0
71,gmc,93,2769547.0
71,honda,130,1571979.0
71,hyundai,87,1022395.0
71,infiniti,36,647025.0
71,jeep,141,3307715.0
71,kia,60,694002.0
71,lexus,55,1501561.0
71,lincoln,24,596146.0
71,mazda,69,608263.0
71,mercedes-benz,72,1851905.0
71,mini,29,415882.0
71,mitsubishi,25,312457.0
71,nissan,157,1827426.0
71,pontiac,10,162134.0
71,ram,118,3638196.0
71,rover,19,705426.0
71,saturn,12,87365.0
71,subaru,70,692467.0
71,toyota,228,3483807.0
71,volkswagen,89,1385617.0
71,volvo,20,415290.0
409,chrysler,16,182097.0
409,dodge,24,369925.0
409,ford,112,2122451.0
409,gmc,17,306179.0
409,honda,13,110088.0
409,jeep,28,442319.0
409,lincoln,10,193355.0
409,ram,15,227533.0
409,toyota,13,219037.0
409,volkswagen,10,157598.0
41,chevrolet,24,249790.0
41,ford,19,451205.0
41,nissan,11,13500.0
41,toyota,12,114000.0
410,acura,27,517575.0
410,audi,33,1029603.0
410,bmw,61,1381679.0
410,buick,45,639386.0
410,cadillac,57,1035672.0
410,chevrolet,503,9504283.0
410,chrysler,41,503994.0
410,dodge,127,1964735.0
410,ford,525,8810505.0
410,gmc,183,3221233.0
410,honda,109,1428275.0
410,hyundai,73,433026.0
410,infiniti,52,537712.0
410,jaguar,15,423871.0
410,jeep,118,2115889.0
410,kia,56,623970.0
410,lexus,41,716072.0
410,lincoln,39,693214.0
410,mazda,38,458838.0
410,mercedes-benz,71,1673610.0
410,mini,13,101873.0
410,mitsubishi,21,385953.0
410,nissan,141,1479319.0
410,pontiac,11,93913.0
410,ram,143,3168007.0
410,subaru,27,299332.0
410,toyota,163,2158187.0
410,volkswagen,32,466086.0
410,volvo,10,192245.0
412,acura,27,274652.0
412,audi,52,916636.0
412,bmw,77,1240545.0
412,buick,20,306492.0
412,cadillac,42,743309.0
412,chevrolet,356,7228895.0
412,chrysler,20,199145.0
412,dodge,55,955548.0
412,ford,404,7280212.0
412,gmc,122,2694603.0
412,honda,138,1446841.0
412,hyundai,80,747079.0
412,infiniti,14,182096.0
412,jaguar,12,163848.0
412,jeep,208,3082220.0
412,kia,61,451495.0
412,lexus,41,879437.0
412,lincoln,21,225341.0
412,mazda,34,361357.0
412,mercedes-benz,58,806553.0
412,mini,26,310449.0
412,mitsubishi,20,164949.0
412,nissan,130,1518090.0
412,pontiac,11,92130.0
412,ram,100,2576240.0
412,saturn,10,49740.0
412,subaru,121,1234419.0
412,toyota,332,5264225.0
412,volkswagen,84,868982.0
412,volvo,38,429427.0
413,buick,13,427730.0
413,chevrolet,27,506806.0
413,ford,35,659938.0
413,gmc,15,290465.0
413,honda,24,266315.0
413,jeep,17,300106.0
413,lexus,14,322880.0
413,nissan,11,128935.0
413,toyota,15,211755.0
414,acura,11,353880.0
414,bmw,11,346914.0
414,buick,13,440880.0
414,chevrolet,30,681682.0
414,ford,31,591308.0
414,jeep,23,187954.0
415,buick,13,432280.0
415,chevrolet,12,389990.0
415,ford,15,398568.0
415,jeep,19,226240.0
415,lexus,10,288900.0
416,acura,11,360800.0
416,bmw,11,347314.0
416,buick,13,442680.0
416,chevrolet,49,1115854.0
416,ford,41,1164962.0
416,jeep,16,332580.0
416,ram,18,640911.0
416,toyota,10,220013.0
417,chevrolet,36,483523.0
417,ford,30,623873.0
417,gmc,15,266420.0
417,ram,15,209666.0
417,toyota,17,416710.0
418,audi,10,326460.0
418,bmw,18,364109.0
418,buick,24,287439.0
418,cadillac,14,291175.0
418,chevrolet,131,26218289.0
418,chrysler,10,54124.0
418,dodge,22,326337.0
418,ford,103,1321938.0
418,gmc,25,429160.0
418,honda,27,318633.0
418,hyundai,15,168734.0
418,jeep,25,403830.0
418,kia,15,187776.0
418,lexus,10,177390.0
418,mercedes-benz,13,356664.0
418,nissan,18,207889.0
418,ram,25,782183.0
418,subaru,10,96315.0
418,toyota,35,538346.0
418,volkswagen,10,122854.0
418,volvo,10,192390.0
419,acura,27,501503.0
419,audi,27,502434.0
419,bmw,49,1054846.0
419,buick,36,306520.0
419,cadillac,44,975631.0
419,chevrolet,315,177455548.0
419,chrysler,48,437711.0
419,dodge,99,1026036.0
419,ford,358,5470019.0
419,gmc,74,1352606.0
419,honda,119,1003316.0
419,hyundai,93,963385.0
419,infiniti,26,538657.0
419,jeep,154,1557258.0
419,kia,57,548348.0
419,lexus,31,650879.0
419,lincoln,21,313508.0
419,mazda,28,279905.0
419,mercedes-benz,41,790774.0
419,mini,12,181802.0
419,mitsubishi,17,186893.0
419,nissan,53,646077.0
419,pontiac,26,131661.0
419,ram,68,1466355.0
419,subaru,47,600982.0
419,toyota,137,1791516.0
419,volkswagen,40,391461.0
419,volvo,13,184143.0
42,chevrolet,16,214890.0
42,ford,16,311275.0
420,bmw,12,349880.0
420,chevrolet,15,536450.0
420,ford,20,444470.0
421,chevrolet,55,936702.0
421,ford,36,574685.0
421,gmc,26,1990104.0
421,jeep,14,319830.0
421,nissan,10,222760.0
421,ram,22,440411.0
421,toyota,16,309850.0
422,acura,26,518303.0
422,audi,47,1009574.0
422,bmw,59,893269.0
422,buick,28,385372.0
422,cadillac,57,761076.0
422,chevrolet,541,10672950.0
422,chrysler,41,456190.0
422,dodge,108,2061518.0
422,ford,521,10460818.0
422,gmc,135,3203603.0
422,honda,108,1100907.0
422,hyundai,63,680884.0
422,infiniti,24,338339.0
422,jeep,92,1547738.0
422,kia,74,746903.0
422,lexus,66,1060084.0
422,lincoln,32,501098.0
422,mazda,38,447498.0
422,mercedes-benz,57,825530.0
422,mini,11,221051.0
422,mitsubishi,17,196080.0
422,nissan,164,1751263.0
422,pontiac,23,267451.0
422,ram,140,3573714.0
422,saturn,10,18445.0
422,subaru,32,519389.0
422,toyota,163,2235766.0
422,volkswagen,41,628166.0
422,volvo,14,304709.0
424,acura,48,765710.0
424,audi,54,1485920.0
424,bmw,71,1602418.0
424,buick,54,360857.0
424,cadillac,47,810204.0
424,chevrolet,492,7577656.0
424,chrysler,65,522484.0
424,dodge,113,1310918.0
424,ford,463,7067635.0
424,gmc,90,1733177.0
424,honda,196,2166678.0
424,hyundai,103,741685.0
424,infiniti,23,494186.0
424,jaguar,12,286874.0
424,jeep,101,1498767.0
424,kia,84,578851.0
424,lexus,33,639314.0
424,lincoln,11,226805.0
424,mazda,50,369845.0
424,mercedes-benz,51,977409.0
424,mercury,13,89472.0
424,mini,18,217003.0
